"","name","author","create_time","introduction","play_count","collect_count","share_count","comment_count","topics","fans","grade","playlists","length_name","english_name","name_language","name_style","name_scene","name_instruments","name_feeling","name_praise","name_location","name_古风","name_BGM","name_经典","name_爵士","name_世界","name_精选","name_节奏","name_女声","name_欧美","name_粤语","name_民谣","name_东方","name_amp","name_中国","name_那些","length_intro","intro_歌单","intro_音乐","intro_歌曲","intro_喜欢","intro_封面","intro_专辑","intro_歌手","intro_风格","intro_quot","intro_amp","intro_更新","intro_旋律","intro_收录","intro_节奏","intro_好听","intro_电音","欧美","流行","华语","电子","ACG","日语","古风","轻音乐","经典","器乐","治愈","兴奋","游戏","独立","另类","影视原声","民族","怀旧","粤语","摇滚","number_songs","number_hot_singers","talent","verification","musician","无","达人","认证","音乐人","log_play_count","cluster"
"1005","中国世界级非物质文化遗产(音乐类)代表曲目","般蛋",1446336000,"<b>介绍：</b>歌单介绍：<br><br>歌单中收录了中国世界级非物质文化遗产（音乐类）的代表曲目。<br><br>中国世界级非物质文化遗产有：<br><br>1、昆曲；2、古琴艺术；3、新疆维吾尔木卡姆艺术；4、蒙古长调；5、端午节；6、中国篆刻；7、中国雕版印刷技艺；8、中国书法；9、中国剪纸；10、中国传统木结构营造技艺；11、南京云锦织造技艺；12、花儿；13、侗族大歌；14、格萨(斯)尔；15、龙泉青瓷传统烧制技艺；16、玛纳斯；17、妈祖信俗；18、呼麦；19、南音；20、热贡艺术；21、西安鼓乐；22、粤剧；23、藏戏；24、中国传统桑蚕丝织技艺；25、宣纸传统制作技艺；26、中国朝鲜族农乐舞；27、京剧；28、中医针灸；29、 皮影戏；30、珠算。<br>",78664,5544,69,42,"[""华语"",""民族"",""器乐""]",16704,8,219,21,"否","否","否","否","否","否","否","是","否","否","否","否","是","否","否","否","否","否","否","否","否","是","否",342,"是","是","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否",281,0,"是","否","否","否","是","否","否",11.27294089646,1
"1006","中国文学之『古诗词』","墨_安澜",1424304000,"<b>介绍：</b>中国文学之『古诗词』<br>",139529,9409,86,79,"[""古典"",""民族"",""另类/独立""]",37664,9,101,10,"否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否",24,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","是","否","否","否",156,0,"是","否","否","否","是","否","否",11.8460277439431,1
"1007","中国小提琴经典名曲","温馨如家",1413158400,"<b>介绍：</b>愿精采优秀的中国小提琴经典作品代代传承……<br>",134268,3570,50,20,"[""民族"",""经典"",""下午茶""]",4765,10,201,9,"否","否","是","否","是","否","否","是","否","否","是","否","否","否","否","否","否","否","否","否","否","是","否",35,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","是","否","否","否",101,0,"是","否","否","否","是","否","否",11.8075930815957,1
"1008","中外混声合唱作品选","温馨如家",1394323200,"[无简介]",70777,2021,22,12,"[""校园"",""经典"",""学习""]",4765,10,201,9,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",0,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否",100,1,"是","否","否","否","是","否","否",11.1672893681467,1
"1009","众神复活1-8全辑【中国金属】","几十年后我们死了什么也剩不下",1422748800,"<b>介绍：</b>2001年11月，号角唱片推出了首张中国地下金属乐团合辑《众神复活》，至2013年推出《众神复活 捌》为止，共出版《众神复活》系列合辑八张。合辑风格涵盖死亡金属、黑暗金属、敲击金属、前卫力量金属、哥特末日金属等多种重金属音乐风格，见证和推动了中国地下金属音乐势力的成长与发展过程。<br>",92312,4373,116,114,"[""摇滚"",""民族"",""金属""]",236,8,18,15,"否","否","是","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否",154,"否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是",92,0,"否","否","否","是","否","否","否",11.4329294228745,1
"1010","周杰伦经典钢琴曲","叫我程子",1410566400,"[无简介]",75287,2266,27,39,"[""90后"",""思念"",""怀旧""]",41,8,47,8,"否","否","是","否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否",0,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否",17,1,"否","否","否","是","否","否","否",11.2290627561212,1
"1011","周杰伦现场精选四十首","江春秋",1451088000,"<b>介绍：</b>如果有一天<br>我带你去听周杰伦的演唱会<br>那么你对我来说<br>一定很重要<br>因为我带你听的<br>是我的整个青春<br><br>",301705,4977,73,134,"[""华语"",""流行"",""90后""]",226,7,4,10,"否","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否",81,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",42,43,"否","否","否","是","否","否","否",12.6172049977642,1
"1012","周星驰电影原声合集","詹妮不盗铃",1388620800,"<b>介绍：</b>网易云音乐有的几乎都收了。有几个比较有名的因为版权问题下架，提前说一声噢！<br>",235444,3835,56,65,"[""华语"",""粤语"",""影视原声""]",27,5,2,9,"否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",51,"否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否",195,8,"否","否","否","是","否","否","否",12.3692283722296,1
"1013","周星驰给的惊喜与经典","野田妹_",1361404800,"[无简介]",243096,2801,140,128,"[""影视原声""]",1484,10,101,10,"否","否","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否",0,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否",43,9,"是","否","否","否","是","否","否",12.4012117060347,1
"1014","周星驰经典乐曲","帝歌-世界因你而更美好",1455667200,"<b>介绍：</b>星爷一生的光辉<br>",150871,2289,75,20,"[""思念"",""影视原声"",""经典""]",1508,8,80,7,"否","否","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否",21,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否",55,5,"否","否","否","是","否","否","否",11.9241804460351,1
"1015","专业深度睡眠曲","Aaliu123",1421798400,"<b>介绍：</b>深度睡眠是睡眠的一个部分，只占整个睡眠时间的25%，深度睡眠也被称作是“黄金睡眠”收集最全spa睡眠曲，睡前必听<br>",52091,825,10,5,"[""夜晚"",""轻音乐"",""放松""]",148,8,25,7,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",70,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否",48,0,"否","否","否","是","否","否","否",10.8607474680977,1
"1016","籽岷~五歌用的?BGM??更新中?","圣-诞袜",1464480000,"<b>介绍：</b>这里有精选了：“籽岷的饥饿游戏~虚无世界~动物空岛~模组介绍，幸运方块，多人pvp?五歌歌的妹子庄园~模组生存，等的?BGM?（背景音乐），希望大家喜欢~（更新中~）<br>",66761,4816,12,93,"[""经典"",""钢琴"",""怀旧""]",74,7,3,17,"是","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否",97,"否","是","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","是","否","否",85,2,"否","否","否","是","否","否","否",11.1088743566929,1
"1017","自己的爵士黑胶.第八辑","一期小宇",1436400000,"<b>介绍：</b>自己的精选集<br>",71440,4026,31,16,"[""欧美"",""爵士"",""Bossa Nova""]",6299,8,70,11,"否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否",20,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",28,0,"是","否","否","否","是","否","否",11.1766132155504,1
"1018","自己的爵士黑胶.第二辑","一期小宇",1426723200,"<b>介绍：</b>自己喜欢的爵士集<br>",151816,5892,62,51,"[""爵士"",""Bossa Nova"",""欧美""]",6299,8,70,11,"否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否",22,"否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",31,0,"是","否","否","否","是","否","否",11.9304245402338,1
"1019","自己的爵士黑胶.第一辑","一期小宇",1425686400,"<b>介绍：</b>自己喜欢的爵士集<br>",141728,6978,70,62,"[""爵士"",""Bossa Nova"",""欧美""]",6299,8,70,11,"否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否",22,"否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",28,0,"是","否","否","否","是","否","否",11.8616650067229,1
"1020","自己的爵士黑胶.For Lovers","一期小宇",1429920000,"<b>介绍：</b>最后一辑，希望喜欢<br>",160035,8746,102,46,"[""欧美"",""爵士"",""浪漫""]",6299,8,70,18,"是","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否",23,"否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",36,0,"是","否","否","否","是","否","否",11.9831478202937,1
"1021","卒业-青春兵荒马乱 我们潦草地离散","悠扬菌柒柒柒",1482019200,"<b>介绍：</b>『励志泪目歌单』把自己认为毕业特别适合的歌整理起来，有离别悲伤的，有积极向上的。听不懂的可以看翻译！笑对未来吧<br><br>今年夏天又何曾不离别流泪呢<br>等夏天等秋天，等下一个季节。山花盛开，群蜂入对，却看不到花丛之中，你对它微笑。<br><br>即使毕业了，也要笑着面对未来啊<br><br>为了让自己能够决定自己的内心，为了让自己能够创造自己的居所，为了在风起之时 能够飞上天空，要踏上旅途吗？<br>我已经决定了，那么出发吧，启程之日 怀抱着不安的心情，虽然不知该怎么办 但到了时间 就必须出发了，若是 因为仅此一次的，机缘巧合方有今日，因此 在那个城市，降落的地方 虽然还不够熟悉，但却将 快要被埋葬在城市景色之中的 软弱的自己一脚踢飞，我在这座城市的时光，有什么感受 由我自己决定，请不要忘记 启程之日，心中的决定，即便是痛楚 也愉快地高呼万岁，那些还不明白的种种 从今往后我也会知晓，而那已经清楚的种种 已经诞生了希望<br>我知道自己一定会经历风雨，忍受着 挺立着 欢笑着 仰望那，从乌云的间隙洒下的阳光，若是花儿终有一天绽放 我会乘着风儿，飞到我诞生的城市 告诉那个小姑娘，那一天仿若白色绒毛般的我 已经绽放为花儿，我的花儿今天同样于这座城市 随风摇动，活在当下，现在我在新的世界 为自己绽放，未知的景色 一定会让我变得强大<br><br>不安 + 期待 = 一片绿色 是存活着的证明<br><br>盛开于野外的花儿 仰望着天空 Yeah! Yeah!那些未知的种种 一定在等着与我相遇，那些已知的种种 正孕育着爱，盛开于野外的花种<br><br>『励志泪目歌单』 启程。勿忘初心<br>",267131,10422,90,209,"[""日语"",""ACG"",""流行""]",3384,7,45,17,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",715,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否",40,1,"是","否","否","否","是","否","否",12.4954944537637,1
"1022","最纯说唱之祭奠已远逝的黄金年代","爱吃屎的蛆",1445299200,"<b>介绍：</b>听前可以先看看描述。<br>这个单子只是节选其中一部分<br>我做歌单从不搬运抄袭或借鉴<br>对于说唱从来是有多大思想就出多大力<br>也希望大家理智听歌且欢迎私信提意见<br>：还有么..好像没了唉<br>：什么没了 . 不知道. 可能人们随着时代的步伐心中所触的概念没了..<br><br>20世纪80年代中期到90年代末21世纪初是说唱音乐的黄金期。所谓纯说唱，就是指：标准的2到3重唱，这个时段以OS，半匪和硬核为主，有着行云流水般的Flow和伴奏，听起来很清爽且很容易中毒，采样相对较多，走起来不墨迹，歌词不重复。没有其他噪杂的音效以及人声，从头到尾多半由一人完成。高潮部分虽有唱但也是短暂。偶尔一张专辑有Feat（指和其他艺人合作，说白了就是客串唱高潮部分或是也充当三段唱其中的一段）的几首，但是数量也是极少。<br>从90年代末开始出现了一种叫作Trap风格的说唱，这种曲风大致来自美国东南部，以亚特兰大黑人嘻哈区为代表，就是以嘻哈形式为主的一种风格，伴奏音调较重，高潮部分基本演变为音色很高的普通流行歌曲。开始占领说唱界主导地位。并使其说唱部分的时间大大降低，也许只占到了纯说唱的一半。 这也仅仅只是中期..<br>但从2010年左右开始，DJ大量“肆虐”全球，专业DJ音乐人士在不段创新，将Trap风格重新再混合后融入电音，使其逐渐演变为真正的半唱半说，唱的部分基本和说唱部分时间持平，说唱的形式也演变为半说唱，且伴奏基本是以电子乐器混成。<br>这也让很多不喜欢说唱的乐迷分不清这是在搞什么，甚至破口大骂说唱部分毁了整首歌。确实，许多类似歌曲Feat部分很抒情，很激情，很汹涌，很澎湃。好像这首歌说唱部分才是多余的，才是个配角而已。<br><br>纵观现在的说唱专辑，大部分首首都会有Feat，大家也会常常发现两三人合作的歌，然后这首歌就会分化在各自的歌单里面。最后讨论起这首歌的时候也最终会听到：说唱部分怎么怎么..<br>许多说唱音乐已经不分风格，统一就是一个指标：流行说唱，商业音乐。毕竟做音乐也需要钱，所以要更偏向于考虑大众口味，而说唱一直就是小众，并没有真正演变过。<br>凡事无绝对，也并不是所有的说唱都变成这样，其中也有最近年代少数的纯说唱。<br>我们毕竟也是业余人士，客观点评一下点到为止即可。<br>最后个人整理了一些多数是黄金年代代表人士的精品<br>由于纯粹的说唱地下风格较重，不喜勿喷。<br>我始终的思想就是：音乐无界限，大家喜欢听得，永远都是最好的音乐。<br>",342288,7720,120,158,"[""欧美"",""说唱"",""经典""]",13127,9,40,15,"否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",1067,"是","是","是","是","否","是","否","是","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否",81,0,"是","否","否","否","是","否","否",12.7434077669362,1
"1023","最美治愈?欢快钢琴小曲","暮色dusk",1400371200,"<b>介绍：</b>跳入深海，让海的味道充斥肺腑，蓝色的优雅迷蒙了眼，伸出手，阳光射入海中，和着手划动的旋律一起流转金色蓝色的流年，一半冰冷一半炙热。<br>",66182,3096,42,52,"[""轻音乐"",""治愈"",""安静""]",5615,9,54,11,"否","否","否","否","是","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",79,"否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","否","否","否","否","否","否","否",26,1,"是","否","否","否","是","否","否",11.1001638016294,1
"1024","最耐听的粤语歌","另一种寄托",1385856000,"<b>介绍：</b>有时候，只有粤语才能唱出心中的感觉。<br>",356464,4585,38,30,"[""华语"",""放松"",""KTV""]",87,8,10,7,"否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否",32,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",71,28,"否","否","否","是","否","否","否",12.7839885319703,1
"1025","醉人声色、Hifi黑碟","Mr_koo",1412467200,"[无简介]",62372,999,15,13,"[""华语"",""驾车"",""经典""]",1006,9,64,11,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",0,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否",50,1,"是","否","否","否","是","否","否",11.0408717357048,1
"1026","About dior chanel","蓝2057",1411257600,"<b>介绍：</b>花时间整理了下，均为香奈儿和迪奥的广告曲，百听不厌。<br>",90239,5134,60,27,"[""欧美"",""经典"",""性感""]",66,9,47,17,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",40,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否",22,0,"否","否","否","是","否","否","否",11.4102169851102,1
"1027","ACG｜Galgame Vocal(Sprache:JP)","PluieEtLumiere",1461456000,"<b>介绍：</b>Self-made（=?ω?=）<br><br>Source of cover :<br>chan.sankakucomplex show 4806994<br><br>Illustrator:<br>nanao naru<br><br>update<br>7.18 7.19 7.20 7.21<br>",49747,4678,11,23,"[""日语"",""ACG"",""游戏""]",133,10,42,29,"是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",162,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否",76,0,"否","否","否","是","否","否","否",10.814705439261,1
"1028","Anúna. 爱尔兰 ~ 复古民谣合唱团","随风入梦69",1413244800,"<b>介绍：</b>Anuna（艾纽纳合唱团）于1987年建立，其名在古老的盖尔语中代表了三种古老的爱尔兰音乐形式，其分别为（安眠曲），（欢歌） 和（悲歌）。鉴于古老的盖尔音乐除去一些美丽而神奇的片断外，几乎全部失传，探索发掘这片失落的音乐形式，他们的风格定义为&quot;复古民谣&quot;。是只纯正的爱尔兰乐队。<br>——2014年10月14日创建<br>",22237,1298,25,10,"[""欧美"",""民谣"",""古风""]",5815,8,1000,20,"是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否",182,"否","是","否","否","否","否","否","是","是","否","否","否","否","否","否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否",50,0,"是","否","否","否","是","否","否",10.0095128471794,1
"1029","arabic style阿拉伯舞曲","Ameera",1434412800,"<b>介绍：</b>阿拉伯歌曲或者阿拉伯风格德其他语言歌曲，前12首是南京1912常放的<br>",90147,1370,24,9,"[""小语种"",""酒吧""]",487,8,52,17,"是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",48,"否","否","是","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",28,3,"否","否","否","是","否","否","否",11.4091969502075,1
"1030","Assassin's Creed刺客信条系列精选","可露贝洛斯",1390867200,"<b>介绍：</b>精选刺客信条系列游戏和宣传片中那些恢宏大气、沧桑悠扬，历史感十足的音乐。万物皆虚，万事皆允。现更新至枭雄。感谢大家的收藏，欢迎建议～<br>",121606,4132,29,126,"[""欧美"",""游戏"",""影视原声""]",28,7,8,24,"是","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否",80,"否","是","否","否","否","否","否","否","否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","否","否",56,0,"否","否","否","是","否","否","否",11.7085415894022,1
"1031","B 13 街区原声大碟。","-Kazigga-",1449014400,"<b>介绍：</b>电影[暴力街区]插曲合集，跑酷发烧友珍藏。<br>",104116,4239,36,34,"[""世界音乐"",""说唱"",""影视原声""]",6695,9,21,12,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",35,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否",29,0,"是","否","否","否","是","否","否",11.5532609411596,1
"1032","B.B. King ? 蓝调的最后一个王者","老盗",1431734400,"<b>介绍：</b>B.B.King 今日去世。享年89岁。<br><br>摘过棉花，伐过木头，开过拖拉机；<br>教堂唱诗，成为他最初的启蒙；<br>1948年，带着仅有的2.5美元和一把吉他，开启了职业的音乐生涯；<br>当过电台的流行音乐节目主持；1950年，因录制《Three O'Clock Blues》成名。<br>虽是音乐界绝对的长辈，演出时从来都是面带微笑，被誉为“最谦卑的巨星”。多年坚持每年演出夜场300场。<br>荣获15项格莱美奖，发行唱片近百张。1987年获得格莱美终身成就奖。<br>他是过去半个多世纪中布鲁斯音乐的代名词和最重要的电声吉它演奏大师。<br>",131450,6644,66,40,"[""欧美"",""蓝调""]",51,8,80,21,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",293,"否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",49,1,"否","否","否","是","否","否","否",11.786381830158,1
"1033","B站饭制常用BGM","chiuuuuuuuuuu",1458259200,"<b>介绍：</b>甜向，虐向，燃向，seqi向，催泪向，剧情向，快剪等等各种类型...<br>有推荐的可以给我私信补充~<br>",191527,2568,18,120,"[""华语"",""流行"",""浪漫""]",14,8,25,9,"是","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否",65,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",223,94,"否","否","否","是","否","否","否",12.1627840698315,1
"1034","B站鬼畜区 烧脑神曲475首","实力饶舌-孔明",1458432000,"<b>介绍：</b>原来是五百零二首，后来网易不知道怎么删了许多<br>",182224,3744,32,113,"[""网络歌曲"",""00后"",""电子""]",84,6,18,14,"是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",36,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",475,5,"否","否","否","是","否","否","否",12.1129919785141,1
"1035","b站每对cp必有BGM","不眠神",1472428800,"<b>介绍：</b>狐狸精，BJ av3660226<br>SD av1406313<br>獒龙蟒av5820822<br>狠狠，獒龙獒 av6032269<br>luv letter，J2 av925035<br>for him，SD av3865651<br>photograph，gallavich av2189422<br>love me like you do，gallavich av2651685<br>易燃易爆炸，混剪 av2818349<br>一剪梅，J2 (自行搜微博 po主简直6<br>恶作剧，OTav5093943<br>lollipop luxury，dean个人舔屏(SD) av2227404<br>小幸运，欧美混剪 av3412910<br>can't stand it，J2 av2942333<br>rumors，獒龙獒 av6126879<br>盾冬evanstan av2813641<br>我是你的谁，獒龙 av6223260<br>人质，獒龙獒 av6272406<br>it's consuming me，<br>獒龙av6229123 BJ av2034602<br>SD(DEAN视角)av847178 SD(SAM视角)av1205964<br>unravel，锤基 av425847<br>胡撸胡撸瓢儿，嘎尾 av4486631<br>香帅帅，科科av5918160<br>公主病，SD av2495986<br>恋爱循环，欧美群像av2783642<br>animals，盾冬av1919221<br>靠近一点点/橘子汽水，Arthur&amp;Merlin av1310088<br>FB av5306806<br>爱啦啦，獒龙av5862897<br>supermassive black hole，SPN SDav1101477<br>有点甜，J2av4935037<br>我好想你，SD av1102812<br>young and beautiful，孙朴 av1857796<br>斯德哥尔摩情人，李佩斯&amp;诺顿 av1639849盾冬av2163016<br>怎么办，小奶科 av6463432<br>boyfriend，獒龙av6451248<br>talk dirty to me，盾冬av2523562<br>好想你，欧美群像av3687194<br>young love，盾冬av2321080(脸盲食用最佳了233<br>辞めてゃるよ歌ぃ手なんか一年生av6690582<br>Never Stop盾冬av1101291<br>第三年的见异思迁BJav3600619<br>有借有还 獒龙av8222176<br>",257391,6505,60,257,"[""浪漫"",""影视原声""]",30,7,10,11,"是","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否",1151,"否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否",83,32,"否","否","否","是","否","否","否",12.4583516084979,1
"1036","B站洗脑鬼畜金曲（精选）圣地亚哥唱片公司","紫鱼鱼鱼鱼鱼鱼鱼鱼",1458864000,"<b>介绍：</b>人力VOCALOID 鬼畜调教 小可儿 女孩为何穿短裙 伊丽莎白鼠 吃素的狮子 葛平 元首 德国BOY 挖掘机 痒局长 A路人 敖厂长 沐帮主 小缘 PDD<br>",100277,1980,18,22,"[""游戏"",""ACG"",""00后""]",11,7,4,20,"是","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否",92,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否",81,0,"否","否","否","是","否","否","否",11.5156916355902,1
"1037","Bachata舞曲","LavidaLoca_z",1417564800,"<b>介绍：</b>Bachata舞是交际舞中男女距离最近的舞蹈，具备减肥神速，增强性能力，巩固爱情的三大好处！要你的男友乖乖陪你减肥，跳Bachata恐怕是最好的方式！<br>",66140,1093,25,15,"[""欧美"",""乡村"",""兴奋""]",17163,8,128,9,"是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",89,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否",46,0,"是","否","否","否","是","否","否",11.0995289865358,1
"1038","Bajofondo Tango Club 南美探戈","-像一阵风---",1399248000,"<b>介绍：</b>Bajofondo Tango Club，是一个南美的Tango乐团，8名成员分别来自阿根廷以及乌拉圭。2002 年，出版第一张同名专辑，因《断背山》的配乐获得金球奖及奥斯卡最佳歌曲及最佳原创音乐奖。<br>",20389,317,5,10,"[""小语种"",""爵士"",""Bossa Nova""]",1357,9,175,25,"是","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",114,"否","是","是","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",60,0,"是","否","否","否","是","否","否",9.92275081871697,1
"1039","Become_JogsLeech","-JogsLeech-",1445644800,"<b>介绍：</b>水蛭喜欢的音乐:D<br>目前施工的进度快好啦！！！<br>【Beam到GG】不按音乐风格分类，单纯是我觉得耐听的音乐.<br>【Infinite到Savage】旋律起伏不大，感觉类似Trance，Techno之类的风格.<br>【Pocket Monsters到Swarmp Thing】我很喜欢的鼓声！节奏感较强，大概就是些DnB或者Drumstep的风格！<br>从列表尾倒数回来【Rememberance到Fantasy】这类型属于chillout lovestep 等等的，就是曲子很好听，音乐很安静，适合一个人蹲在厕所听，同时也是我在这个歌单里经常听的一部分，hope you enjoy it<br><br>剩下的等我慢慢仔细听了排序！<br>这个分类只是为了让你更好的去欣赏这些音乐，我没有学过音乐，完全凭感觉来归类的，有错的地方可以留言帮我指正一下:D<br>",131013,3216,50,170,"[""电子"",""运动"",""游戏""]",3446,8,5,16,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",399,"是","是","否","是","否","否","否","是","否","否","否","是","否","是","是","否","否","否","否","是","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否",162,13,"否","否","否","是","否","否","否",11.7830518339009,1
